name,folder,DNGavailable,JPGavailable,location,season,timeofday,ppt,imDateTime,imDateTime2,cameraSN,exposureT,Fnumber,aperture,ISO,shutter,focalLength,filtStats_1,filtStats_2,filtStats_3,meanMB_1,meanMB_2,meanMB_3,stdMB_1,stdMB_2,stdMB_3,NCE,AxisRatioNormed,EllipseAngle,EllipseArea,V1,TimeElapsed
G0021018.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:17,18-Jun-2021 13:55:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021019.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:17,18-Jun-2021 13:55:58,C3281328901960,0.00434782608695652,2.8,2.970854,688,7.84549,3,,,,,,,,,,,,,,,
G0021020.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:17,18-Jun-2021 13:56:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021021.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:18,18-Jun-2021 13:56:58,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021022.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:18,18-Jun-2021 13:57:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,0,518,518,0.713279720660419,0.61536703841316,3.18715692471569e-06,0.0156819740603315,0.265489345467761,1.77333450006944e-06,0.300664380635984,1.99831698910245,92.0324766117692,0.0104690423858122,1,9.474785
G0021023.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:18,18-Jun-2021 13:57:58,C3281328901960,0.00476190476190476,2.8,2.970854,634,7.714246,3,,,,,,,,,,,,,,,
G0021024.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:19,18-Jun-2021 13:58:28,C3281328901960,0.00454545454545455,2.8,2.970854,685,7.78136,3,,,,,,,,,,,,,,,
G0021025.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:19,18-Jun-2021 13:58:58,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021026.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:19,18-Jun-2021 13:59:28,C3281328901960,0.00416666666666667,2.8,2.970854,715,7.906891,3,,,,,,,,,,,,,,,
G0021027.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:20,18-Jun-2021 13:59:58,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,0,307,307,0.71229930995356,0.62535882692879,3.40279740695311e-06,0.0147685073533625,0.259793070067761,1.92669662918306e-06,0.291403394456727,1.95615558742777,91.9107868530149,0.00977037195495257,1,9.92066
G0021028.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:20,18-Jun-2021 14:00:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021029.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:20,18-Jun-2021 14:00:58,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021030.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:21,18-Jun-2021 14:01:28,C3281328901960,0.00416666666666667,2.8,2.970854,724,7.906891,3,,,,,,,,,,,,,,,
G0021031.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:21,18-Jun-2021 14:01:58,C3281328901960,0.00416666666666667,2.8,2.970854,712,7.906891,3,,,,,,,,,,,,,,,
G0021032.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:21,18-Jun-2021 14:02:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,82,411,493,0.712054293432437,0.619930834021412,3.42391073789254e-06,0.0139081714264535,0.245622294974854,1.89778633323698e-06,0.275852149049948,1.88734871186206,91.8254143228012,0.00887986675901494,1,11.308876
G0021033.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:22,18-Jun-2021 14:02:58,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021034.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:22,18-Jun-2021 14:03:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021035.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:23,18-Jun-2021 14:03:58,C3281328901960,0.00476190476190476,2.8,2.970854,600,7.714246,3,,,,,,,,,,,,,,,
G0021036.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:23,18-Jun-2021 14:04:28,C3281328901960,0.00476190476190476,2.8,2.970854,600,7.714246,3,,,,,,,,,,,,,,,
G0021037.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:23,18-Jun-2021 14:04:58,C3281328901960,0.00476190476190476,2.8,2.970854,600,7.714246,3,0,911,911,0.714649710960924,0.609197992264653,2.86160077390837e-06,0.0157452336794117,0.265444449871034,1.60407761621742e-06,0.283726372301485,1.92188046454786,91.9542636100584,0.0107527774258689,1,10.277982
G0021038.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:24,18-Jun-2021 14:05:28,C3281328901960,0.00454545454545455,2.8,2.970854,645,7.78136,3,,,,,,,,,,,,,,,
G0021039.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:24,18-Jun-2021 14:05:58,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021040.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:24,18-Jun-2021 14:06:28,C3281328901960,0.005,2.8,2.970854,600,7.643856,3,,,,,,,,,,,,,,,
G0021041.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:25,18-Jun-2021 14:06:58,C3281328901960,0.00416666666666667,2.8,2.970854,578,7.906891,3,,,,,,,,,,,,,,,
G0021042.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:25,18-Jun-2021 14:07:28,C3281328901960,0.002,2.8,2.970854,1252,8.965784,3,97300,1827,99127,0.717768111000977,0.580073416781615,2.52536107834593e-06,0.0191949642824899,0.254756294392363,2.66161107707673e-06,0.0917971444241462,1.23537026681337,90.903976407176,0.0150256019921891,1,10.82596
G0021043.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:26,18-Jun-2021 14:07:58,C3281328901960,0.00333333333333333,2.8,2.970854,638,8.228819,3,,,,,,,,,,,,,,,
G0021044.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:27,18-Jun-2021 14:08:28,C3281328901960,0.00285714285714286,2.8,2.970854,941,8.451211,3,,,,,,,,,,,,,,,
G0021045.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:27,18-Jun-2021 14:08:58,C3281328901960,0.00285714285714286,2.8,2.970854,811,8.451211,3,,,,,,,,,,,,,,,
G0021046.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:28,18-Jun-2021 14:09:28,C3281328901960,0.004,2.8,2.970854,601,7.965784,3,,,,,,,,,,,,,,,
G0021047.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:28,18-Jun-2021 14:09:58,C3281328901960,0.00416666666666667,2.8,2.970854,520,7.906891,3,37560,2705,40265,0.710890026633186,0.661325155003736,2.85660411226265e-06,0.0160848652336363,0.254800232832395,2.34175854918489e-06,0.178983081320401,1.51002132757131,91.4160891741271,0.0118545366747858,1,10.998744
G0021048.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:29,18-Jun-2021 14:10:28,C3281328901960,0.00416666666666667,2.8,2.970854,624,7.906891,3,,,,,,,,,,,,,,,
G0021049.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:29,18-Jun-2021 14:10:58,C3281328901960,0.003125,2.8,2.970854,847,8.321928,3,,,,,,,,,,,,,,,
G0021050.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:30,18-Jun-2021 14:11:28,C3281328901960,0.00416666666666667,2.8,2.970854,607,7.906891,3,,,,,,,,,,,,,,,
G0021051.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:30,18-Jun-2021 14:11:58,C3281328901960,0.00416666666666667,2.8,2.970854,548,7.906891,3,,,,,,,,,,,,,,,
G0021052.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:31,18-Jun-2021 14:12:28,C3281328901960,0.00416666666666667,2.8,2.970854,1082,7.906891,3,0,1832,1832,0.737065295996503,0.351196746416704,1.50107435081451e-06,0.0170966169843628,0.17258862242909,6.46507429103466e-07,-0.0459167202882841,0.899670084486369,89.3963132746547,0.00921826956751682,1,10.850888
G0021053.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:31,18-Jun-2021 14:12:58,C3281328901960,0.00416666666666667,2.8,2.970854,892,7.906891,3,,,,,,,,,,,,,,,
G0021054.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:32,18-Jun-2021 14:13:28,C3281328901960,0.00416666666666667,2.8,2.970854,992,7.906891,3,,,,,,,,,,,,,,,
G0021055.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:32,18-Jun-2021 14:13:58,C3281328901960,0.00138888888888889,2.8,2.970854,863,9.491853,3,,,,,,,,,,,,,,,
G0021056.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:32,18-Jun-2021 14:14:28,C3281328901960,0.00105263157894737,2.8,2.970854,336,9.891784,3,,,,,,,,,,,,,,,
G0021057.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:32,18-Jun-2021 14:14:58,C3281328901960,0.000833333333333333,2.8,2.970854,100,10.228819,3,171348,1717,173065,0.702763882148663,0.76835603905397,2.34948020047661e-06,0.00963334491275933,0.185633567546655,4.08153306140783e-06,0.0800925495537659,1.20252066834431,90.5436072045102,0.00552382169016655,1,10.190862
G0021058.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:33,18-Jun-2021 14:15:28,C3281328901960,0.000869565217391304,2.8,2.970854,100,10.167418,3,,,,,,,,,,,,,,,
G0021059.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:33,18-Jun-2021 14:15:58,C3281328901960,0.00105263157894737,2.8,2.970854,185,9.891784,3,,,,,,,,,,,,,,,
G0021060.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:34,18-Jun-2021 14:16:28,C3281328901960,0.00105263157894737,2.8,2.970854,250,9.891784,3,,,,,,,,,,,,,,,
G0021061.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:34,18-Jun-2021 14:16:58,C3281328901960,0.00105263157894737,2.8,2.970854,235,9.891784,3,,,,,,,,,,,,,,,
G0021062.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:35,18-Jun-2021 14:17:28,C3281328901960,0.00105263157894737,2.8,2.970854,198,9.891784,3,82172,22619,104791,0.69623739723568,0.577520352840457,2.90460319959511e-06,0.0108226607156732,0.297321721937677,4.26370346380878e-06,0.0362808196837269,1.08712834578188,90.1740542525035,0.0100738822744875,1,9.628114
G0021063.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:35,18-Jun-2021 14:17:58,C3281328901960,0.00105263157894737,2.8,2.970854,171,9.891784,3,,,,,,,,,,,,,,,
G0021064.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:36,18-Jun-2021 14:18:28,C3281328901960,0.00125,2.8,2.970854,141,9.643856,3,,,,,,,,,,,,,,,
G0021065.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:36,18-Jun-2021 14:18:58,C3281328901960,0.00105263157894737,2.8,2.970854,166,9.891784,3,,,,,,,,,,,,,,,
G0021066.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:36,18-Jun-2021 14:19:28,C3281328901960,0.00105263157894737,2.8,2.970854,158,9.891784,3,,,,,,,,,,,,,,,
G0021067.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:37,18-Jun-2021 14:19:58,C3281328901960,0.0015625,2.8,2.970854,100,9.321928,3,62151,20668,82819,0.696900241784308,0.533350935359737,3.08404527663899e-06,0.0089507464308962,0.261939304923506,4.36887205629569e-06,0.0245307994733673,1.05810995280906,90.110599287737,0.00735389396588355,1,9.881024
G0021068.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:37,18-Jun-2021 14:20:28,C3281328901960,0.0015625,2.8,2.970854,100,9.321928,3,,,,,,,,,,,,,,,
G0021069.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:37,18-Jun-2021 14:20:58,C3281328901960,0.00158730158730159,2.8,2.970854,100,9.299208,3,,,,,,,,,,,,,,,
G0021070.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:38,18-Jun-2021 14:21:28,C3281328901960,0.00105263157894737,2.8,2.970854,153,9.891784,3,,,,,,,,,,,,,,,
G0021071.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:39,18-Jun-2021 14:21:58,C3281328901960,0.00161290322580645,2.8,2.970854,100,9.276124,3,,,,,,,,,,,,,,,
G0021072.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:39,18-Jun-2021 14:22:28,C3281328901960,0.0015625,2.8,2.970854,100,9.321928,3,23,30096,30119,0.697041233134899,0.563974457544357,3.00844410419757e-06,0.0089156252400079,0.271562781586703,4.14129045488211e-06,0.00903643405333123,1.02102513647433,90.0391762068933,0.00760462707946171,1,9.858704
G0021073.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:39,18-Jun-2021 14:22:58,C3281328901960,0.0015625,2.8,2.970854,100,9.321928,3,,,,,,,,,,,,,,,
G0021074.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:40,18-Jun-2021 14:23:28,C3281328901960,0.00125,2.8,2.970854,125,9.643856,3,,,,,,,,,,,,,,,
G0021075.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:40,18-Jun-2021 14:23:58,C3281328901960,0.00105263157894737,2.8,2.970854,154,9.891784,3,,,,,,,,,,,,,,,
G0021076.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:41,18-Jun-2021 14:24:28,C3281328901960,0.00161290322580645,2.8,2.970854,100,9.276124,3,,,,,,,,,,,,,,,
G0021077.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:40,18-Jun-2021 14:24:58,C3281328901960,0.00163934426229508,2.8,2.970854,100,9.252665,3,0,36251,36251,0.696795013837248,0.557258751689401,2.5420284761513e-06,0.00902059607273797,0.272195303455672,3.50182007318702e-06,0.00192610281347806,1.00444486486281,90.0084303726133,0.00771367728248201,1,9.942232
G0021078.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:41,18-Jun-2021 14:25:28,C3281328901960,0.00161290322580645,2.8,2.970854,100,9.276124,3,,,,,,,,,,,,,,,
G0021079.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:42,18-Jun-2021 14:25:58,C3281328901960,0.00161290322580645,2.8,2.970854,100,9.276124,3,,,,,,,,,,,,,,,
G0021080.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:42,18-Jun-2021 14:26:28,C3281328901960,0.0015625,2.8,2.970854,100,9.321928,3,,,,,,,,,,,,,,,
G0021081.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:42,18-Jun-2021 14:26:58,C3281328901960,0.00285714285714286,2.8,2.970854,102,8.451211,3,,,,,,,,,,,,,,,
G0021082.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:43,18-Jun-2021 14:27:28,C3281328901960,0.00227272727272727,2.8,2.970854,100,8.78136,3,102512,3732,106244,0.697103928964157,0.532419993538786,3.33488697695865e-06,0.00849446880974905,0.253258236669819,4.73554351904545e-06,0.000646268858271393,1.00148919679303,90.0028629431462,0.00675848254691423,1,9.191515
G0021083.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:43,18-Jun-2021 14:27:58,C3281328901960,0.00212765957446809,2.8,2.970854,100,8.876517,3,,,,,,,,,,,,,,,
G0021084.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:44,18-Jun-2021 14:28:28,C3281328901960,0.002,2.8,2.970854,102,8.965784,3,,,,,,,,,,,,,,,
G0021085.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:44,18-Jun-2021 14:28:58,C3281328901960,0.00105263157894737,2.8,2.970854,176,9.891784,3,,,,,,,,,,,,,,,
G0021086.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:45,18-Jun-2021 14:29:28,C3281328901960,0.00133333333333333,2.8,2.970854,139,9.550747,3,,,,,,,,,,,,,,,
G0021087.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:45,18-Jun-2021 14:29:58,C3281328901960,0.00185185185185185,2.8,2.970854,100,9.076816,3,0,31370,31370,0.695622107707651,0.574473111340193,2.47127772616758e-06,0.00913294668699729,0.29487896944575,3.45145577167358e-06,0.0639015585561377,1.15851472608848,90.2594797203473,0.00836989987487482,1,10.152325
G0021088.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:45,18-Jun-2021 14:30:28,C3281328901960,0.00105263157894737,2.8,2.970854,179,9.891784,3,,,,,,,,,,,,,,,
G0021089.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:45,18-Jun-2021 14:30:58,C3281328901960,0.002,2.8,2.970854,100,8.965784,3,,,,,,,,,,,,,,,
G0021090.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:46,18-Jun-2021 14:31:28,C3281328901960,0.002,2.8,2.970854,100,8.965784,3,,,,,,,,,,,,,,,
G0021091.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\SUMMER 21\009 - Afternoon,1,1,Oslo,Summer,afternoon,9,26-Aug-2021 11:08:47,18-Jun-2021 14:31:58,C3281328901960,0.00105263157894737,2.8,2.970854,324,9.891784,3,,,,,,,,,,,,,,,
